"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.996774596E1,-1.278503656E0,-9.548376083E0,-9.026140571E-1
8.997774596E1,-1.268926859E0,-9.531616211E0,-8.906430602E-1
8.998774596E1,-1.259350061E0,-9.431059837E0,-9.457096457E-1
8.999774596E1,-1.309628367E0,-9.392752647E0,-8.954314590E-1
9.000774596E1,-1.393425345E0,-9.426271439E0,-8.714894056E-1
9.001774596E1,-1.455674648E0,-9.486125946E0,-7.661445141E-1
9.002774609E1,-1.498770237E0,-9.541193008E0,-7.182605267E-1
9.003774609E1,-1.446097851E0,-9.562741280E0,-7.062895298E-1
9.004774609E1,-1.345541358E0,-9.493309021E0,-6.512228847E-1
9.005774609E1,-1.290474772E0,-9.438241959E0,-6.943184733E-1
9.006774609E1,-1.407790542E0,-9.387964249E0,-6.536170840E-1
9.007774596E1,-1.508347034E0,-9.399934769E0,-6.655880809E-1
9.008774596E1,-1.687912226E0,-9.435848236E0,-7.565677166E-1
9.009774596E1,-1.833958507E0,-9.483732224E0,-7.517793179E-1
9.010774596E1,-1.905784607E0,-9.620202065E0,-7.757213712E-1
9.011774596E1,-1.948880196E0,-9.725546837E0,-8.212111592E-1
9.012774596E1,-1.855506301E0,-9.952995300E0,-7.422025204E-1
9.013774596E1,-1.745373011E0,-1.005834103E1,-8.619126081E-1
9.014774596E1,-1.575384736E0,-1.013256073E1,-1.007958889E0
9.015774569E1,-1.462857246E0,-1.010622501E1,-1.072602391E0
9.016774596E1,-1.503558636E0,-9.900322914E0,-1.201889277E0
9.017774596E1,-1.620874524E0,-9.768642426E0,-1.185129881E0
9.018774596E1,-1.807622313E0,-9.517251015E0,-1.036689281E0
9.019774596E1,-1.953668594E0,-9.409511566E0,-8.738836050E-1
9.020774596E1,-2.090138197E0,-9.375992775E0,-7.733271718E-1
9.021774596E1,-2.116474390E0,-9.404723167E0,-7.685387731E-1
9.022774596E1,-1.867477298E0,-9.474155426E0,-8.690952063E-1
9.023774596E1,-1.802833915E0,-9.524434090E0,-1.017535686E0
9.024774596E1,-1.841141105E0,-9.589076996E0,-1.168370485E0
9.025774596E1,-1.934514999E0,-9.675268173E0,-1.175553083E0
9.026774596E1,-2.094926596E0,-9.821314812E0,-1.197100878E0
9.027774609E1,-2.044648170E0,-9.902717590E0,-1.106121182E0
9.028774609E1,-1.915361404E0,-9.914688110E0,-9.600749016E-1
9.029774609E1,-1.795651317E0,-9.828496933E0,-8.810662031E-1
9.030774609E1,-1.654393315E0,-9.632172585E0,-8.331822157E-1
9.031774609E1,-1.661576033E0,-9.512462616E0,-8.762778044E-1
9.032774596E1,-1.711854219E0,-9.364022255E0,-8.355764151E-1
9.033774596E1,-1.771709204E0,-9.294589996E0,-7.948749661E-1
9.034774596E1,-1.965639591E0,-9.263465881E0,-7.302315235E-1
9.035774596E1,-2.073378563E0,-9.311349869E0,-6.991068721E-1
9.036774596E1,-2.128445387E0,-9.452607155E0,-5.817909837E-1
9.037774596E1,-2.087743998E0,-9.529222488E0,-5.889736414E-1
9.038774596E1,-2.051830769E0,-9.624990463E0,-6.919242740E-1
9.039774596E1,-2.054224968E0,-9.627384186E0,-7.948749661E-1
9.040774596E1,-1.991975784E0,-9.665691376E0,-9.002198577E-1
9.041774622E1,-2.001552582E0,-9.675268173E0,-8.954314590E-1
9.042774622E1,-1.903390408E0,-9.641749382E0,-7.565677166E-1
9.043774622E1,-1.927332401E0,-9.627384186E0,-7.422025204E-1
9.044774622E1,-1.922544003E0,-9.591471672E0,-6.895300746E-1
9.045774622E1,-1.893813491E0,-9.557952881E0,-6.775590777E-1
9.046774596E1,-1.745373011E0,-9.462183952E0,-7.038952708E-1
9.047774596E1,-1.707065821E0,-9.378387451E0,-7.445967197E-1
9.048774596E1,-1.826775908E0,-9.285013199E0,-7.445967197E-1
9.049774596E1,-1.927332401E0,-9.296984673E0,-7.134721279E-1
9.050774596E1,-2.109291792E0,-9.481337547E0,-6.847416759E-1
9.051774569E1,-2.173935175E0,-9.584288597E0,-6.655880809E-1
9.052774582E1,-2.197877169E0,-9.799766541E0,-7.110779285E-1
9.053774582E1,-2.200271368E0,-9.888352394E0,-6.799532771E-1
9.054774582E1,-2.123656988E0,-1.000088024E1,-7.015010715E-1
9.055774582E1,-2.087743998E0,-1.000088024E1,-6.584054828E-1
9.056774582E1,-1.958456993E0,-9.933841705E0,-6.871358752E-1
9.057774592E1,-1.915361404E0,-9.847650528E0,-6.799532771E-1
9.058774592E1,-1.896207690E0,-9.656114578E0,-6.033388376E-1
9.059774592E1,-1.898601890E0,-9.512462616E0,-5.913678408E-1
9.060774592E1,-1.908178806E0,-9.268254280E0,-5.817909837E-1
9.061774592E1,-1.972822189E0,-9.203610420E0,-5.722141862E-1
9.062774592E1,-2.027888775E0,-9.229947090E0,-5.985504389E-1
9.063774592E1,-2.015917778E0,-9.296984673E0,-5.985504389E-1
9.064774592E1,-2.032677174E0,-9.531616211E0,-6.488286853E-1
9.065774592E1,-1.970427990E0,-9.658509254E0,-6.416460276E-1
9.066774619E1,-1.869871497E0,-9.730335236E0,-5.722141862E-1
9.067774619E1,-1.826775908E0,-9.761459351E0,-5.913678408E-1
9.068774619E1,-1.893813491E0,-9.787796021E0,-5.817909837E-1
9.069774619E1,-1.860294700E0,-9.720758438E0,-5.458779931E-1
9.070774619E1,-1.951274395E0,-9.658509254E0,-5.147533417E-1
9.071774592E1,-1.946485996E0,-9.629778862E0,-4.644751251E-1
9.072774592E1,-1.958456993E0,-9.524434090E0,-3.758896589E-1
9.073774592E1,-2.013523579E0,-9.452607155E0,-3.112462163E-1
9.074774592E1,-2.032677174E0,-9.447818756E0,-3.160346150E-1
9.075774592E1,-2.049436569E0,-9.541193008E0,-3.950432837E-1
9.076774592E1,-1.893813491E0,-9.675268173E0,-4.046200812E-1
9.077774605E1,-1.879448295E0,-9.730335236E0,-4.548983276E-1
9.078774605E1,-1.951274395E0,-9.840468407E0,-4.932055473E-1
9.079774605E1,-1.972822189E0,-9.797372818E0,-4.716577232E-1
9.080774605E1,-2.027888775E0,-9.744700432E0,-4.261679053E-1
9.081774605E1,-2.023100376E0,-9.708786964E0,-3.854664862E-1
9.082774592E1,-1.972822189E0,-9.656114578E0,-3.687070608E-1
9.083774592E1,-1.953668594E0,-9.644144058E0,-3.854664862E-1
9.084774592E1,-1.948880196E0,-9.584288597E0,-4.046200812E-1
9.085774592E1,-1.944091797E0,-9.550769806E0,-4.620809257E-1
9.086774592E1,-1.747767210E0,-9.423876762E0,-3.974374831E-1
9.087774569E1,-1.699883223E0,-9.414299965E0,-4.165911078E-1
9.088774568E1,-1.635239720E0,-9.426271439E0,-4.740519226E-1
9.089774568E1,-1.709460020E0,-9.502885818E0,-6.057330370E-1
9.090774569E1,-1.905784607E0,-9.682451248E0,-5.458779931E-1
9.091774595E1,-1.932120800E0,-9.653720856E0,-4.644751251E-1
9.092774595E1,-1.860294700E0,-9.672874451E0,-4.979939461E-1
9.093774595E1,-1.786074519E0,-9.699210167E0,-4.333505034E-1
9.094774595E1,-1.711854219E0,-9.668086052E0,-4.932055473E-1
9.095774595E1,-1.745373011E0,-9.675268173E0,-5.554547906E-1
9.096774568E1,-1.810016513E0,-9.639355659E0,-5.650315881E-1
9.097774568E1,-1.814804912E0,-9.641749382E0,-5.530605912E-1
9.098774568E1,-1.798045516E0,-9.708786964E0,-5.219359994E-1
9.099774568E1,-1.757344007E0,-9.706393242E0,-4.860229492E-1
9.100774568E1,-1.659181833E0,-9.732728958E0,-5.171475410E-1
9.101774568E1,-1.558625340E0,-9.677662849E0,-4.740519226E-1
9.102774582E1,-1.546654344E0,-9.658509254E0,-5.626373887E-1
9.103774582E1,-1.616086125E0,-9.665691376E0,-5.937620401E-1
9.104774582E1,-1.699883223E0,-9.624990463E0,-5.793967843E-1
9.105774582E1,-1.759738207E0,-9.608230591E0,-5.530605912E-1
9.106774582E1,-1.824381709E0,-9.608230591E0,-5.554547906E-1
9.107774568E1,-1.843535304E0,-9.560346603E0,-5.027823448E-1
9.108774568E1,-1.850717902E0,-9.603442192E0,-5.746083856E-1
9.109774568E1,-1.819593310E0,-9.636960983E0,-6.416460276E-1
9.110774568E1,-1.742978811E0,-9.601048470E0,-5.602431893E-1
9.111774568E1,-1.656787634E0,-9.541193008E0,-5.219359994E-1
9.112774568E1,-1.711854219E0,-9.507674217E0,-5.746083856E-1
9.113774568E1,-1.766920805E0,-9.512462616E0,-4.525041282E-1
9.114774568E1,-1.817199111E0,-9.471760750E0,-4.405331016E-1
9.115774568E1,-1.857900500E0,-9.486125946E0,-4.692635238E-1
9.116774595E1,-1.776497602E0,-9.675268173E0,-5.865794420E-1
9.117774595E1,-1.788468719E0,-9.706393242E0,-5.770025849E-1
9.118774595E1,-1.750161409E0,-9.701604843E0,-5.746083856E-1
9.119774595E1,-1.769315004E0,-9.703998566E0,-6.488286853E-1
9.120774595E1,-1.821987510E0,-9.821314812E0,-7.445967197E-1
9.121774568E1,-1.893813491E0,-9.883563995E0,-6.248866320E-1
9.122774568E1,-1.857900500E0,-9.821314812E0,-5.267243981E-1
9.123774568E1,-1.833958507E0,-9.804554939E0,-5.913678408E-1
9.124774568E1,-1.812410712E0,-9.706393242E0,-4.572925270E-1
9.125774568E1,-1.790862918E0,-9.644144058E0,-5.698199868E-1
9.126774568E1,-1.824381709E0,-9.543587685E0,-6.200982332E-1
9.127774582E1,-1.774103403E0,-9.481337547E0,-6.153098345E-1
9.128774582E1,-1.742978811E0,-9.395146370E0,-6.727706790E-1
9.129774582E1,-1.790862918E0,-9.431059837E0,-7.086837292E-1
9.130774582E1,-1.778891921E0,-9.488520622E0,-7.254431248E-1
9.131774582E1,-1.795651317E0,-9.529222488E0,-6.967126727E-1
9.132774568E1,-1.805228114E0,-9.543587685E0,-6.129156351E-1
9.133774568E1,-1.819593310E0,-9.617807388E0,-6.512228847E-1
9.134774568E1,-1.867477298E0,-9.634567261E0,-5.171475410E-1
9.135774568E1,-1.829170108E0,-9.567529678E0,-4.525041282E-1
9.136774568E1,-1.848323703E0,-9.464578629E0,-4.596867263E-1
9.137774568E1,-1.845929503E0,-9.387964249E0,-4.189853072E-1
9.138774568E1,-1.886630893E0,-9.364022255E0,-4.022258818E-1
9.139774568E1,-1.944091797E0,-9.450213432E0,-4.716577232E-1
9.140774568E1,-1.946485996E0,-9.507674217E0,-4.812345505E-1
9.141774595E1,-1.929726601E0,-9.538799286E0,-4.548983276E-1
9.142774551E1,-1.802833915E0,-9.545981407E0,-3.926490843E-1
9.143774551E1,-1.781286120E0,-9.541193008E0,-4.477157295E-1
9.144774551E1,-1.886630893E0,-9.557952881E0,-5.051765442E-1
9.145774551E1,-1.972822189E0,-9.529222488E0,-4.932055473E-1
9.146774525E1,-2.135627985E0,-9.538799286E0,-4.884171486E-1
9.147774525E1,-2.166752577E0,-9.550769806E0,-4.453215301E-1
9.148774525E1,-2.116474390E0,-9.553164482E0,-3.423708379E-1
9.149774525E1,-2.049436569E0,-9.505280495E0,-3.567360640E-1
9.150774525E1,-2.003946781E0,-9.478943825E0,-3.663128614E-1
9.151774525E1,-2.025494576E0,-9.481337547E0,-3.327940404E-1
9.152774538E1,-2.037465572E0,-9.613018990E0,-3.567360640E-1
9.153774538E1,-2.090138197E0,-9.672874451E0,-3.830722570E-1
9.154774538E1,-2.171540976E0,-9.747094154E0,-2.849099934E-1
9.155774538E1,-2.214636564E0,-9.737517357E0,-2.537853718E-1
9.156774538E1,-2.224213362E0,-9.723152161E0,-2.681505978E-1
9.157774524E1,-2.138022184E0,-9.689633369E0,-3.375824392E-1
9.158774525E1,-2.118868589E0,-9.639355659E0,-3.734954596E-1
9.159774524E1,-2.145204782E0,-9.636960983E0,-4.094084799E-1
9.160774524E1,-2.185906172E0,-9.658509254E0,-4.501099288E-1
9.161774525E1,-2.209848166E0,-9.718363762E0,-4.596867263E-1
9.162774524E1,-2.149993181E0,-9.656114578E0,-1.987187415E-1
9.163774524E1,-2.190694571E0,-9.680056572E0,-1.795651317E-1
9.164774501E1,-2.114080191E0,-9.739912033E0,-1.747767180E-1
9.165774501E1,-2.025494576E0,-9.756670952E0,-1.484405100E-1
9.166774528E1,-1.912967205E0,-9.725546837E0,-1.987187415E-1
9.167774528E1,-1.922544003E0,-9.708786964E0,-2.585737705E-1
9.168774528E1,-1.960851192E0,-9.639355659E0,-1.963245422E-1
9.169774528E1,-1.982398987E0,-9.572318077E0,-1.843535304E-1
9.170774528E1,-1.946485996E0,-9.507674217E0,-2.178723514E-1
9.171774501E1,-1.970427990E0,-9.490914345E0,-2.059013397E-1
9.172774544E1,-1.884236693E0,-9.459790230E0,-8.619125932E-2
9.173774544E1,-1.908178806E0,-9.505280495E0,-2.130839527E-1
9.174774544E1,-1.956062794E0,-9.581894875E0,-1.101332754E-1
9.175774544E1,-1.936909199E0,-9.536404610E0,-1.077390760E-1
9.176774544E1,-1.845929503E0,-9.567529678E0,-1.388636976E-1
9.177774558E1,-1.807622313E0,-9.557952881E0,-1.340752989E-1
9.178774558E1,-1.884236693E0,-9.531616211E0,-2.178723514E-1
9.179774558E1,-1.857900500E0,-9.536404610E0,-2.106897533E-1
9.180774558E1,-1.884236693E0,-9.486125946E0,-2.418143749E-1
9.181774558E1,-1.912967205E0,-9.481337547E0,-2.106897533E-1
9.182774544E1,-1.917755604E0,-9.495702744E0,-1.173158810E-1
9.183774544E1,-1.932120800E0,-9.455001831E0,-7.182604820E-2
9.184774544E1,-1.867477298E0,-9.629778862E0,-2.346317619E-1
9.185774544E1,-1.869871497E0,-9.684844971E0,-7.182604820E-2
9.186774508E1,-1.850717902E0,-9.696816444E0,-1.149216816E-1
9.187774508E1,-1.896207690E0,-9.735123634E0,-1.604115069E-1
9.188774508E1,-1.936909199E0,-9.706393242E0,-1.484405100E-1
9.189774508E1,-1.898601890E0,-9.658509254E0,-1.628057212E-1
9.190774508E1,-1.843535304E0,-9.613018990E0,-1.939303428E-1
9.191774534E1,-1.783680320E0,-9.653720856E0,-2.777273953E-1
9.192774534E1,-1.884236693E0,-9.675268173E0,-3.399766386E-1
9.193774534E1,-1.953668594E0,-9.608230591E0,-2.442085743E-1
9.194774557E1,-2.018311977E0,-9.644144058E0,-3.232172430E-1
9.195774557E1,-2.042253971E0,-9.672874451E0,-3.040636182E-1
9.196774531E1,-2.061407566E0,-9.737517357E0,-2.250549644E-1
9.197774531E1,-2.063801765E0,-9.783007622E0,-2.442085743E-1
9.198774531E1,-2.061407566E0,-9.816526413E0,-2.968810201E-1
9.199774531E1,-2.051830769E0,-9.811738014E0,-3.303998411E-1
9.200774531E1,-2.080561161E0,-9.768642426E0,-3.950432837E-1
9.201774531E1,-2.087743998E0,-9.754277229E0,-4.716577232E-1
9.202774544E1,-2.121262789E0,-9.682451248E0,-4.572925270E-1
9.203774544E1,-2.118868589E0,-9.648932457E0,-4.189853072E-1
9.204774544E1,-2.090138197E0,-9.605836868E0,-4.118026793E-1
9.205774544E1,-2.092532396E0,-9.653720856E0,-4.309563041E-1
9.206774544E1,-1.982398987E0,-9.624990463E0,-2.705447972E-1
9.207774531E1,-1.970427990E0,-9.644144058E0,-3.902548850E-1
9.208774531E1,-1.999158382E0,-9.639355659E0,-4.165911078E-1
9.209774531E1,-2.008735180E0,-9.586683273E0,-3.495534360E-1
9.210774531E1,-2.015917778E0,-9.550769806E0,-4.118026793E-1
9.211774531E1,-2.037465572E0,-9.522039413E0,-3.902548850E-1
9.212774531E1,-2.056619167E0,-9.548376083E0,-4.261679053E-1
9.213774531E1,-2.085349798E0,-9.555558205E0,-3.639186621E-1
9.214774531E1,-2.030282974E0,-9.481337547E0,-3.208230138E-1
9.215774531E1,-2.035071373E0,-9.464578629E0,-3.591302633E-1
9.216774594E1,-2.013523579E0,-9.433453560E0,-3.016694188E-1
9.217774594E1,-1.951274395E0,-9.404723167E0,-3.208230138E-1
9.218774594E1,-1.953668594E0,-9.359233856E0,-3.639186621E-1
9.219774594E1,-2.013523579E0,-9.426271439E0,-4.309563041E-1
9.220774594E1,-2.011129379E0,-9.395146370E0,-2.920926213E-1
9.221774567E1,-2.070984364E0,-9.411906242E0,-3.591302633E-1
9.222774567E1,-2.106897593E0,-9.452607155E0,-3.423708379E-1
9.223774567E1,-2.087743998E0,-9.507674217E0,-3.471592367E-1
9.224774567E1,-2.047042370E0,-9.500492096E0,-3.495534360E-1
9.225774567E1,-2.106897593E0,-9.591471672E0,-4.333505034E-1
9.226774567E1,-2.197877169E0,-9.639355659E0,-3.782838583E-1
9.227774581E1,-2.264914751E0,-9.627384186E0,-3.399766386E-1
9.228774580E1,-2.152387381E0,-9.555558205E0,-3.591302633E-1
9.229774607E1,-2.130839586E0,-9.548376083E0,-4.046200812E-1
9.230774607E1,-2.147598982E0,-9.543587685E0,-3.806780577E-1
9.231774607E1,-2.142810583E0,-9.548376083E0,-3.806780577E-1
9.232774594E1,-2.202665567E0,-9.675268173E0,-4.884171486E-1
9.233774594E1,-2.212242365E0,-9.739912033E0,-4.189853072E-1
9.234774594E1,-2.166752577E0,-9.656114578E0,-2.968810201E-1
9.235774594E1,-2.145204782E0,-9.629778862E0,-3.184288144E-1
9.236774594E1,-2.106897593E0,-9.670479774E0,-3.998316824E-1
9.237774594E1,-2.082955360E0,-9.689633369E0,-3.615244627E-1
9.238774594E1,-2.128445387E0,-9.756670952E0,-3.998316824E-1
9.239774594E1,-2.224213362E0,-9.763854027E0,-4.189853072E-1
9.240774594E1,-2.197877169E0,-9.732728958E0,-2.825157940E-1
9.241774620E1,-2.152387381E0,-9.682451248E0,-2.633621991E-1
9.242774620E1,-2.013523579E0,-9.562741280E0,-3.208230138E-1
9.243774620E1,-2.001552582E0,-9.548376083E0,-3.399766386E-1
9.244774620E1,-2.006340981E0,-9.519645691E0,-3.184288144E-1
9.245774620E1,-2.001552582E0,-9.514857292E0,-3.423708379E-1
9.246774594E1,-2.082955360E0,-9.639355659E0,-3.160346150E-1
9.247774594E1,-2.082955360E0,-9.687239647E0,-2.489969730E-1
9.248774594E1,-2.025494576E0,-9.713575363E0,-1.843535304E-1
9.249774594E1,-1.999158382E0,-9.706393242E0,-1.580173075E-1
9.250774594E1,-1.927332401E0,-9.763854027E0,-1.508347094E-1
9.251774594E1,-1.917755604E0,-9.703998566E0,-1.532289088E-1
9.252774620E1,-1.893813491E0,-9.603442192E0,-2.154781520E-1
9.253774620E1,-1.920149803E0,-9.581894875E0,-2.226607651E-1
9.254774620E1,-1.912967205E0,-9.548376083E0,-1.364694983E-1
9.255774620E1,-1.869871497E0,-9.510068893E0,-1.340752989E-1
9.256774620E1,-1.865083098E0,-9.519645691E0,-9.337386489E-2
9.257774607E1,-1.855506301E0,-9.569923401E0,-6.703764945E-2
9.258774607E1,-1.838746905E0,-9.627384186E0,-4.788403213E-2
9.259774580E1,-1.793257117E0,-9.603442192E0,-6.943184882E-2
9.260774580E1,-1.829170108E0,-9.730335236E0,-1.651999205E-1
9.261774580E1,-1.862688899E0,-9.660902977E0,-9.576806426E-2
9.262774580E1,-1.855506301E0,-9.596260071E0,-1.340752989E-1
9.263774607E1,-1.948880196E0,-9.613018990E0,-1.388636976E-1
9.264774607E1,-1.922544003E0,-9.581894875E0,-1.029506698E-1
9.265774607E1,-1.939303398E0,-9.543587685E0,-7.422025502E-2
9.266774633E1,-1.910573006E0,-9.615413666E0,-1.843535304E-1
9.267774633E1,-1.905784607E0,-9.648932457E0,-1.867477298E-1
9.268774633E1,-1.920149803E0,-9.653720856E0,-1.053448766E-1
9.269774633E1,-1.946485996E0,-9.663297653E0,-1.604115069E-1
9.270774633E1,-2.006340981E0,-9.708786964E0,-2.489969730E-1
9.271774607E1,-2.054224968E0,-9.711181641E0,-2.609679997E-1
9.272774607E1,-2.080561161E0,-9.629778862E0,-1.867477298E-1
9.273774607E1,-2.116474390E0,-9.670479774E0,-3.232172430E-1
9.274774607E1,-2.169146776E0,-9.682451248E0,-2.657563984E-1
9.275774607E1,-2.188300371E0,-9.687239647E0,-2.849099934E-1
9.276774607E1,-2.154781580E0,-9.682451248E0,-3.519476354E-1
9.277774620E1,-2.164358377E0,-9.675268173E0,-2.585737705E-1
9.278774620E1,-2.116474390E0,-9.615413666E0,-3.184288144E-1
9.279774620E1,-2.090138197E0,-9.613018990E0,-3.208230138E-1
9.280774620E1,-2.047042370E0,-9.665691376E0,-4.141969085E-1
9.281774620E1,-2.018311977E0,-9.687239647E0,-3.351882398E-1
9.282774593E1,-2.090138197E0,-9.670479774E0,-3.064578176E-1
9.283774593E1,-2.056619167E0,-9.624990463E0,-2.489969730E-1
9.284774593E1,-2.044648170E0,-9.627384186E0,-3.112462163E-1
9.285774620E1,-2.015917778E0,-9.553164482E0,-1.939303428E-1
9.286774620E1,-1.958456993E0,-9.519645691E0,-2.681505978E-1
9.287774620E1,-1.927332401E0,-9.538799286E0,-3.016694188E-1
9.288774646E1,-1.936909199E0,-9.545981407E0,-2.226607651E-1
9.289774646E1,-1.912967205E0,-9.502885818E0,-1.580173075E-1
9.290774646E1,-1.927332401E0,-9.560346603E0,-2.801215947E-1
9.291774653E1,-1.922544003E0,-9.543587685E0,-1.771709323E-1
9.292774653E1,-1.857900500E0,-9.555558205E0,-1.436520964E-1
9.293774626E1,-1.831564307E0,-9.531616211E0,-1.197100878E-1
9.294774626E1,-1.721431017E0,-9.550769806E0,-1.460463107E-1
9.295774626E1,-1.759738207E0,-9.512462616E0,-1.244984865E-1
9.296774643E1,-1.802833915E0,-9.361627579E0,-1.197100803E-2
9.297774643E1,-1.788468719E0,-9.407117844E0,-1.221042871E-1
9.298774643E1,-1.819593310E0,-9.455001831E0,-1.029506698E-1
9.299774643E1,-1.793257117E0,-9.557952881E0,-9.337386489E-2
9.300774643E1,-1.946485996E0,-9.483732224E0,-5.985504389E-2
9.301774643E1,-1.865083098E0,-9.680056572E0,-2.442085743E-1
9.302774656E1,-1.960851192E0,-9.579500198E0,-1.197100803E-2
9.303774656E1,-1.845929503E0,-9.574711800E0,-1.197100878E-1
9.304774656E1,-1.975216389E0,-9.668086052E0,-2.442085743E-1
9.305774656E1,-1.972822189E0,-9.670479774E0,-2.130839527E-1
9.306774656E1,-1.991975784E0,-9.656114578E0,-2.202665508E-1
9.307774643E1,-2.054224968E0,-9.648932457E0,-2.082955539E-1
9.308774643E1,-1.946485996E0,-9.593865395E0,-9.097966552E-2
9.309774643E1,-1.917755604E0,-9.596260071E0,-1.149216816E-1
9.310774643E1,-1.877054095E0,-9.488520622E0,-1.316810995E-1
9.311774643E1,-1.886630893E0,-9.557952881E0,-2.346317619E-1
9.312774643E1,-2.006340981E0,-9.608230591E0,-1.077390760E-1
9.313774643E1,-1.936909199E0,-9.545981407E0,-1.460463107E-1
9.314774643E1,-1.965639591E0,-9.747094154E0,-2.082955539E-1
9.315774616E1,-2.015917778E0,-9.778219223E0,-2.226607651E-1
9.316774643E1,-1.989581585E0,-9.725546837E0,-1.173158810E-1
9.317774643E1,-1.989581585E0,-9.761459351E0,-1.723825186E-1
9.318774616E1,-1.960851192E0,-9.818920135E0,-1.843535304E-1
9.319774616E1,-1.965639591E0,-9.852438927E0,-1.867477298E-1
9.320774616E1,-1.848323703E0,-9.725546837E0,-1.173158810E-1
9.321774609E1,-1.841141105E0,-9.701604843E0,-1.268926859E-1
9.322774609E1,-1.783680320E0,-9.656114578E0,-5.267243832E-2
9.323774636E1,-1.764526606E0,-9.553164482E0,-9.576806799E-3
9.324774636E1,-1.762132406E0,-9.414299965E0,-7.182605099E-3
9.325774636E1,-1.793257117E0,-9.375992775E0,-1.173158810E-1
9.326774592E1,-1.793257117E0,-9.380781174E0,-1.173158810E-1
9.327774606E1,-1.795651317E0,-9.407117844E0,-1.173158810E-1
9.328774606E1,-1.819593310E0,-9.529222488E0,-1.699883193E-1
9.329774606E1,-1.850717902E0,-9.581894875E0,-5.506663769E-2
9.330774606E1,-1.805228114E0,-9.560346603E0,-2.154781483E-2
9.331774606E1,-1.769315004E0,-9.596260071E0,-6.943184882E-2
9.332774592E1,-1.757344007E0,-9.651326180E0,-3.830722719E-2
9.333774592E1,-1.735796213E0,-9.627384186E0,4.070143029E-2
9.334774592E1,-1.764526606E0,-9.579500198E0,3.112462163E-2
9.335774592E1,-1.793257117E0,-9.572318077E0,9.576806426E-2
9.336774592E1,-1.793257117E0,-9.519645691E0,1.149216816E-1
9.337774592E1,-1.781286120E0,-9.471760750E0,1.484405100E-1
9.338774592E1,-1.781286120E0,-9.483732224E0,8.858546615E-2
9.339774592E1,-1.771709204E0,-9.517251015E0,7.900865376E-2
9.340774592E1,-1.719036818E0,-9.579500198E0,8.619125932E-2
9.341774619E1,-1.721431017E0,-9.617807388E0,3.351882473E-2
9.342774619E1,-1.671152830E0,-9.620202065E0,6.703764945E-2
9.343774619E1,-1.618480325E0,-9.677662849E0,3.830722719E-2
9.344774619E1,-1.510741234E0,-9.670479774E0,1.077390760E-1
9.345774619E1,-1.443703651E0,-9.651326180E0,6.224924326E-2
9.346774592E1,-1.477222443E0,-9.627384186E0,1.149216816E-1
9.347774592E1,-1.465251446E0,-9.572318077E0,1.364694983E-1
9.348774592E1,-1.462857246E0,-9.634567261E0,1.316810995E-1
9.349774592E1,-1.520318031E0,-9.696816444E0,1.628057212E-1
9.350774592E1,-1.455674648E0,-9.720758438E0,2.609679997E-1
9.351774552E1,-1.426944256E0,-9.735123634E0,2.298433632E-1
9.352774566E1,-1.309628367E0,-9.778219223E0,1.819593310E-1
9.353774552E1,-1.343147159E0,-9.818920135E0,1.843535304E-1
9.354774552E1,-1.261744261E0,-9.842862129E0,2.154781520E-1
9.355774552E1,-1.285686255E0,-9.821314812E0,2.106897533E-1
9.356774552E1,-1.352723956E0,-9.814131737E0,2.178723514E-1
9.357774539E1,-1.383848548E0,-9.804554939E0,1.819593310E-1
9.358774539E1,-1.364694953E0,-9.763854027E0,1.723825186E-1
9.359774539E1,-1.340752959E0,-9.744700432E0,1.532289088E-1
9.360774539E1,-1.261744261E0,-9.720758438E0,9.576806426E-2
9.361774539E1,-1.244984865E0,-9.739912033E0,9.576806426E-2
9.362774539E1,-1.199495077E0,-9.802161217E0,9.816227108E-2
9.363774539E1,-1.163581967E0,-9.852438927E0,1.340752989E-1
9.364774539E1,-1.063025594E0,-9.864410400E0,1.388636976E-1
9.365774539E1,-9.983820915E-1,-9.842862129E0,1.221042871E-1
9.366774565E1,-9.768342972E-1,-9.775824547E0,1.340752989E-1
9.367774565E1,-9.816226959E-1,-9.715970039E0,1.412578970E-1
9.368774565E1,-9.481038451E-1,-9.610625267E0,1.915361360E-2
9.369774565E1,-9.696516991E-1,-9.557952881E0,-9.576806799E-3
9.370774565E1,-9.696516991E-1,-9.593865395E0,-5.985504389E-2
9.371774539E1,-9.983820915E-1,-9.620202065E0,-3.830722719E-2
9.372774539E1,-9.648633003E-1,-9.613018990E0,-6.943184882E-2
9.373774539E1,-9.959878922E-1,-9.620202065E0,-1.029506698E-1
9.374774539E1,-1.029506683E0,-9.651326180E0,-1.005564705E-1
9.375774539E1,-1.072602391E0,-9.636960983E0,-7.422025502E-2
9.376774539E1,-1.192312479E0,-9.644144058E0,-8.140286058E-2
9.377774552E1,-1.259350061E0,-9.646537781E0,-7.422025502E-2
9.378774552E1,-1.403002143E0,-9.605836868E0,-1.029506698E-1
9.379774552E1,-1.455674648E0,-9.610625267E0,-8.379705995E-2
9.380774552E1,-1.541865945E0,-9.555558205E0,-9.097966552E-2
9.381774592E1,-1.503558636E0,-9.548376083E0,-1.101332754E-1
9.382774579E1,-1.458068848E0,-9.591471672E0,-1.891419291E-1
9.383774565E1,-1.498770237E0,-9.622595787E0,-2.130839527E-1
